User_ID,Age,Gender,Budget,Preferred_Climate,Interest,Travel_Duration,Accommodation_Preference,Transportation_Mode,Activity_Level,Food_Preference,Travel_Type,Destination
7650,32,Male,Medium,Cold,Culture,Medium (4-7 days),Airbnb,Cruise,High,Vegetarian,Family,France
8382,65,Other,Low,Warm,Relaxation,Medium (4-7 days),Guesthouse,Cruise,Low,Non-Vegetarian,Family,USA
210,29,Female,High,Warm,Nightlife,Long (8+ days),Guesthouse,Cruise,Moderate,Non-Vegetarian,Couple,USA
2759,61,Male,High,Tropical,Relaxation,Long (8+ days),Airbnb,Cruise,Low,Non-Vegetarian,Couple,Maldives
8472,28,Male,Medium,Tropical,Adventure,Short (1-3 days),Resort,Flight,Moderate,Vegetarian,Solo,Mexico
2949,39,Other,Medium,Tropical,Relaxation,Long (8+ days),Airbnb,Car,Low,Vegetarian,Family,Brazil
7117,24,Female,High,Cold,History,Medium (4-7 days),Hotel,Car,Moderate,Non-Vegetarian,Couple,Singapore
6331,42,Female,Medium,Cold,Nature,Short (1-3 days),Guesthouse,Cruise,Moderate,Non-Vegetarian,Couple,Thailand
1729,32,Male,Low,Tropical,Culture,Short (1-3 days),Hotel,Cruise,High,Non-Vegetarian,Couple,Vietnam
4177,38,Other,High,Cold,Nightlife,Long (8+ days),Resort,Car,Low,Vegetarian,Family,Greece
338,29,Male,Low,Tropical,Nightlife,Long (8+ days),Villa,Cruise,High,Vegetarian,Solo,Finland
4985,60,Other,Low,Cold,Relaxation,Medium (4-7 days),Resort,Car,Moderate,Non-Vegetarian,Couple,Norway
6879,29,Female,Medium,Warm,Nature,Long (8+ days),Villa,Flight,High,Vegetarian,Couple,Egypt
7249,52,Male,High,Warm,Relaxation,Long (8+ days),Airbnb,Cruise,Moderate,Vegetarian,Family,Japan
8453,54,Male,Low,Warm,History,Medium (4-7 days),Airbnb,Cruise,High,Non-Vegetarian,Solo,Australia
1227,28,Other,Medium,Warm,History,Short (1-3 days),Resort,Car,Moderate,Non-Vegetarian,Family,Egypt
7609,38,Other,High,Tropical,Nightlife,Medium (4-7 days),Hotel,Car,High,Vegetarian,Family,Singapore
6828,32,Other,High,Tropical,Nightlife,Long (8+ days),Villa,Flight,Low,Vegetarian,Couple,Singapore
3541,63,Other,High,Warm,Adventure,Long (8+ days),Airbnb,Cruise,Low,Vegan,Family,Australia
5869,51,Other,Low,Cold,Culture,Short (1-3 days),Airbnb,Cruise,Low,Vegetarian,Solo,Canada
2112,63,Male,High,Tropical,History,Short (1-3 days),Resort,Train,Low,Vegan,Solo,Spain
2692,36,Female,Low,Tropical,Adventure,Long (8+ days),Guesthouse,Flight,Low,Vegan,Solo,Indonesia
7154,22,Male,Low,Tropical,Nature,Long (8+ days),Villa,Train,Low,Vegan,Family,Thailand
3708,40,Male,Medium,Warm,Nightlife,Medium (4-7 days),Hotel,Car,Low,Vegetarian,Couple,Greece
1018,25,Other,High,Cold,History,Long (8+ days),Resort,Flight,High,Vegetarian,Couple,USA
8512,53,Male,Medium,Warm,History,Short (1-3 days),Hotel,Flight,Low,Vegan,Couple,Egypt
2808,45,Male,Low,Warm,Adventure,Short (1-3 days),Villa,Cruise,Moderate,Vegetarian,Solo,Thailand
5016,41,Female,Low,Warm,Nightlife,Short (1-3 days),Guesthouse,Cruise,Low,Vegan,Solo,Greece
1929,22,Other,Low,Cold,Adventure,Medium (4-7 days),Guesthouse,Cruise,High,Non-Vegetarian,Solo,Greece
351,60,Male,Low,Cold,Relaxation,Medium (4-7 days),Villa,Cruise,Moderate,Vegan,Solo,Norway
5174,44,Other,High,Warm,Nature,Short (1-3 days),Guesthouse,Car,High,Non-Vegetarian,Couple,Germany
4193,30,Female,Low,Warm,Culture,Long (8+ days),Hotel,Train,Moderate,Vegetarian,Solo,Spain
1935,27,Male,Medium,Cold,Adventure,Long (8+ days),Guesthouse,Car,Moderate,Vegetarian,Family,Canada
6902,42,Female,High,Cold,Adventure,Short (1-3 days),Airbnb,Train,Low,Vegan,Family,Japan
4824,34,Other,High,Tropical,Nature,Short (1-3 days),Resort,Car,Moderate,Non-Vegetarian,Couple,Costa Rica
565,26,Male,High,Warm,Relaxation,Medium (4-7 days),Airbnb,Car,High,Non-Vegetarian,Family,Brazil
1583,53,Other,Low,Cold,Nightlife,Medium (4-7 days),Villa,Train,High,Non-Vegetarian,Solo,Germany
4695,34,Female,High,Warm,History,Long (8+ days),Villa,Flight,High,Vegan,Family,New Zealand
2176,60,Female,Medium,Cold,History,Short (1-3 days),Airbnb,Train,High,Vegan,Solo,Thailand
7029,65,Female,Medium,Warm,Nature,Short (1-3 days),Hotel,Train,High,Vegan,Couple,Canada
4881,64,Male,Medium,Cold,Relaxation,Medium (4-7 days),Villa,Flight,High,Vegetarian,Solo,Vietnam
2229,23,Other,High,Cold,Culture,Medium (4-7 days),Hotel,Train,Moderate,Non-Vegetarian,Solo,Switzerland
1116,29,Female,Low,Tropical,Relaxation,Medium (4-7 days),Airbnb,Train,Moderate,Vegan,Couple,Philippines
3127,30,Male,High,Cold,Adventure,Medium (4-7 days),Airbnb,Car,Moderate,Non-Vegetarian,Family,Japan
3545,32,Other,Low,Cold,Adventure,Medium (4-7 days),Hotel,Car,Moderate,Vegan,Couple,Iceland
5049,62,Male,Medium,Tropical,Adventure,Short (1-3 days),Hotel,Car,High,Non-Vegetarian,Couple,Mexico
7477,53,Other,Medium,Warm,Nature,Medium (4-7 days),Resort,Cruise,High,Vegetarian,Solo,Mexico
822,45,Other,Medium,Warm,Culture,Long (8+ days),Hotel,Train,High,Vegetarian,Solo,Italy
6533,51,Other,High,Warm,Adventure,Long (8+ days),Hotel,Cruise,Low,Vegetarian,Solo,Australia
2273,40,Other,Low,Warm,History,Medium (4-7 days),Airbnb,Train,Moderate,Vegan,Family,Bali
5546,31,Female,High,Tropical,Nightlife,Long (8+ days),Guesthouse,Flight,Low,Vegan,Couple,Singapore
82,41,Other,High,Warm,History,Long (8+ days),Airbnb,Cruise,High,Vegetarian,Couple,Japan
1324,48,Other,High,Cold,Relaxation,Long (8+ days),Guesthouse,Car,Moderate,Non-Vegetarian,Couple,Finland
9406,57,Other,Low,Warm,Relaxation,Short (1-3 days),Airbnb,Cruise,High,Vegetarian,Couple,Indonesia
1615,34,Other,Medium,Cold,Adventure,Medium (4-7 days),Villa,Flight,Low,Non-Vegetarian,Solo,Canada
832,30,Other,Medium,Cold,History,Medium (4-7 days),Guesthouse,Car,Low,Non-Vegetarian,Solo,Italy
3884,34,Other,Medium,Cold,Relaxation,Short (1-3 days),Hotel,Cruise,High,Vegan,Solo,Mexico
8642,26,Male,Low,Cold,History,Long (8+ days),Hotel,Flight,High,Vegetarian,Solo,Japan
4465,50,Other,High,Tropical,Nature,Medium (4-7 days),Guesthouse,Car,Moderate,Non-Vegetarian,Family,Costa Rica
5340,36,Other,Medium,Cold,Culture,Short (1-3 days),Guesthouse,Flight,Moderate,Vegan,Family,France
8067,62,Female,High,Cold,History,Medium (4-7 days),Hotel,Cruise,Moderate,Vegan,Couple,Indonesia
1650,47,Male,High,Cold,Nature,Medium (4-7 days),Guesthouse,Cruise,Moderate,Non-Vegetarian,Couple,Greece
4066,62,Male,Medium,Warm,Adventure,Short (1-3 days),Guesthouse,Car,High,Vegetarian,Solo,Brazil
9666,37,Male,High,Tropical,Adventure,Long (8+ days),Resort,Car,Low,Vegan,Solo,Japan
3039,63,Female,Low,Cold,History,Long (8+ days),Hotel,Cruise,High,Vegan,Solo,Bali
3321,55,Female,Medium,Tropical,Culture,Short (1-3 days),Hotel,Car,Moderate,Vegan,Solo,Norway
7144,18,Male,Medium,Tropical,History,Long (8+ days),Guesthouse,Car,Low,Vegetarian,Family,Japan
6890,65,Female,Medium,Warm,Relaxation,Medium (4-7 days),Resort,Cruise,High,Vegan,Solo,USA
5093,37,Female,High,Warm,Nature,Short (1-3 days),Resort,Flight,High,Vegan,Family,Switzerland
3721,18,Other,Low,Cold,History,Medium (4-7 days),Resort,Cruise,Moderate,Non-Vegetarian,Solo,Mexico
2424,29,Other,Medium,Warm,Nature,Long (8+ days),Guesthouse,Cruise,Low,Non-Vegetarian,Solo,Spain
750,44,Female,Medium,Tropical,Culture,Medium (4-7 days),Guesthouse,Car,Low,Non-Vegetarian,Solo,Norway
5272,18,Male,Low,Cold,Nature,Short (1-3 days),Villa,Cruise,High,Vegan,Couple,Iceland
2374,65,Male,High,Warm,Culture,Short (1-3 days),Villa,Flight,High,Vegan,Solo,Vietnam
4694,50,Female,High,Warm,Adventure,Medium (4-7 days),Villa,Car,Moderate,Non-Vegetarian,Family,Australia
9880,51,Other,High,Cold,Nightlife,Short (1-3 days),Guesthouse,Cruise,Low,Vegan,Couple,Egypt
8371,31,Other,High,Warm,Nightlife,Long (8+ days),Airbnb,Train,High,Vegetarian,Family,USA
7320,29,Male,Low,Cold,Relaxation,Long (8+ days),Villa,Flight,Moderate,Non-Vegetarian,Solo,Norway
4369,53,Female,Low,Warm,History,Medium (4-7 days),Airbnb,Cruise,High,Non-Vegetarian,Family,Iceland
6786,27,Male,Medium,Tropical,Relaxation,Medium (4-7 days),Airbnb,Train,Moderate,Vegetarian,Family,Vietnam
7402,50,Female,Medium,Cold,Culture,Medium (4-7 days),Hotel,Cruise,Moderate,Vegan,Couple,France
1140,32,Female,Medium,Cold,Adventure,Short (1-3 days),Airbnb,Car,Moderate,Non-Vegetarian,Family,Canada
7632,41,Female,Low,Tropical,Adventure,Long (8+ days),Airbnb,Train,High,Non-Vegetarian,Solo,Indonesia
2232,27,Male,High,Tropical,Culture,Long (8+ days),Hotel,Cruise,Low,Vegan,Family,New Zealand
2165,30,Female,Low,Cold,Nature,Long (8+ days),Airbnb,Flight,Moderate,Vegan,Couple,Iceland
5218,45,Male,High,Warm,Nightlife,Short (1-3 days),Airbnb,Cruise,Low,Vegetarian,Family,USA
9445,31,Male,Medium,Warm,History,Medium (4-7 days),Resort,Flight,Low,Non-Vegetarian,Solo,Egypt
9238,55,Female,Low,Tropical,Nightlife,Long (8+ days),Airbnb,Cruise,Low,Vegan,Family,Switzerland
4562,18,Male,High,Warm,Relaxation,Short (1-3 days),Hotel,Cruise,Moderate,Non-Vegetarian,Family,Switzerland
1571,51,Female,Medium,Tropical,History,Short (1-3 days),Resort,Car,High,Non-Vegetarian,Family,Maldives
173,56,Male,High,Tropical,Culture,Medium (4-7 days),Hotel,Flight,High,Non-Vegetarian,Family,New Zealand
7164,20,Other,Medium,Cold,Culture,Long (8+ days),Airbnb,Train,Low,Non-Vegetarian,Solo,France
2088,40,Male,Medium,Cold,Culture,Medium (4-7 days),Guesthouse,Flight,Moderate,Non-Vegetarian,Solo,France
4668,28,Female,Low,Warm,History,Short (1-3 days),Airbnb,Cruise,High,Vegan,Solo,France
4566,55,Male,Low,Cold,Culture,Short (1-3 days),Villa,Flight,Moderate,Non-Vegetarian,Solo,Italy
7090,18,Other,Low,Cold,Relaxation,Medium (4-7 days),Resort,Car,High,Non-Vegetarian,Couple,Norway
6570,40,Male,Medium,Tropical,Nightlife,Medium (4-7 days),Airbnb,Cruise,Moderate,Vegetarian,Couple,Bali
4784,53,Male,Medium,Tropical,Adventure,Long (8+ days),Villa,Cruise,Low,Vegetarian,Solo,Mexico
2685,43,Male,High,Tropical,Relaxation,Medium (4-7 days),Airbnb,Flight,Moderate,Non-Vegetarian,Solo,Maldives
1833,65,Male,Low,Tropical,Nightlife,Long (8+ days),Villa,Car,High,Vegan,Solo,Egypt
8547,32,Male,Medium,Tropical,Adventure,Medium (4-7 days),Airbnb,Car,Moderate,Vegan,Family,Mexico
5066,55,Female,Low,Cold,Adventure,Long (8+ days),Airbnb,Train,High,Vegan,Solo,Greece
9131,21,Female,High,Warm,Adventure,Short (1-3 days),Villa,Cruise,Low,Non-Vegetarian,Family,Australia
9356,65,Male,Low,Warm,Relaxation,Long (8+ days),Guesthouse,Car,Moderate,Non-Vegetarian,Couple,Indonesia
4413,58,Other,High,Warm,Nightlife,Medium (4-7 days),Villa,Train,High,Non-Vegetarian,Solo,USA
7208,40,Other,Low,Cold,History,Long (8+ days),Resort,Train,Moderate,Vegan,Family,New Zealand
9891,36,Female,High,Cold,Culture,Long (8+ days),Guesthouse,Car,Moderate,Non-Vegetarian,Solo,Switzerland
835,28,Female,High,Tropical,History,Short (1-3 days),Guesthouse,Cruise,Moderate,Non-Vegetarian,Family,Greece
6822,51,Other,Medium,Warm,Relaxation,Medium (4-7 days),Hotel,Flight,Moderate,Vegetarian,Couple,Maldives
3782,22,Male,Medium,Tropical,History,Short (1-3 days),Guesthouse,Train,High,Vegan,Family,Japan
9013,44,Other,Medium,Cold,Nature,Long (8+ days),Guesthouse,Cruise,High,Vegetarian,Couple,Italy
7500,38,Other,High,Cold,History,Medium (4-7 days),Villa,Cruise,High,Vegetarian,Solo,Costa Rica
3425,60,Female,Medium,Tropical,Nature,Long (8+ days),Resort,Flight,Low,Vegetarian,Solo,Australia
66,41,Other,Low,Cold,Relaxation,Short (1-3 days),Airbnb,Car,Moderate,Vegetarian,Solo,Norway
2964,22,Female,High,Cold,Nature,Short (1-3 days),Guesthouse,Car,Low,Vegan,Couple,Thailand
5670,23,Female,Low,Tropical,Adventure,Medium (4-7 days),Resort,Cruise,High,Vegetarian,Solo,Indonesia
8963,26,Other,Low,Cold,Relaxation,Short (1-3 days),Hotel,Cruise,Low,Vegetarian,Couple,Norway
355,58,Male,High,Cold,Culture,Medium (4-7 days),Villa,Car,High,Vegan,Couple,Switzerland
8172,52,Female,High,Tropical,Nature,Long (8+ days),Hotel,Car,High,Non-Vegetarian,Couple,Costa Rica
4031,55,Other,Medium,Warm,Nature,Medium (4-7 days),Resort,Car,Low,Non-Vegetarian,Couple,Bali
8535,37,Other,Low,Tropical,Adventure,Short (1-3 days),Guesthouse,Train,Low,Vegetarian,Family,Indonesia
3652,32,Male,Low,Tropical,Nature,Medium (4-7 days),Guesthouse,Train,High,Vegan,Family,Switzerland
6740,19,Male,Low,Warm,Relaxation,Short (1-3 days),Guesthouse,Flight,Moderate,Non-Vegetarian,Family,Costa Rica
3298,24,Male,High,Warm,History,Medium (4-7 days),Airbnb,Train,High,Vegan,Couple,Spain
4128,31,Other,Medium,Cold,Nightlife,Short (1-3 days),Guesthouse,Car,Moderate,Non-Vegetarian,Family,Spain
8044,41,Female,Medium,Tropical,History,Medium (4-7 days),Hotel,Train,High,Vegan,Solo,Canada
4768,44,Male,Medium,Cold,Adventure,Long (8+ days),Airbnb,Flight,Low,Non-Vegetarian,Family,Canada
473,54,Other,Medium,Cold,Culture,Long (8+ days),Hotel,Cruise,Moderate,Non-Vegetarian,Solo,France
3762,65,Other,Medium,Tropical,Nightlife,Short (1-3 days),Resort,Train,Low,Vegetarian,Couple,Bali
8618,31,Male,High,Warm,Nature,Medium (4-7 days),Airbnb,Flight,Low,Non-Vegetarian,Solo,Canada
3567,62,Other,High,Cold,Culture,Short (1-3 days),Resort,Train,High,Vegan,Family,Switzerland
2761,37,Male,Medium,Cold,Adventure,Medium (4-7 days),Villa,Train,Low,Vegan,Solo,Canada
869,56,Female,High,Tropical,Relaxation,Long (8+ days),Villa,Flight,Moderate,Vegan,Couple,Maldives
9383,46,Female,High,Cold,History,Medium (4-7 days),Resort,Train,High,Non-Vegetarian,Family,Norway
8689,45,Female,Low,Cold,Relaxation,Long (8+ days),Guesthouse,Cruise,Low,Non-Vegetarian,Family,Norway
4053,24,Male,High,Tropical,Nightlife,Short (1-3 days),Resort,Car,High,Vegan,Family,Singapore
6131,36,Other,Low,Cold,Relaxation,Medium (4-7 days),Hotel,Flight,High,Vegetarian,Solo,Norway
3245,65,Male,Low,Warm,Nightlife,Long (8+ days),Airbnb,Train,Low,Non-Vegetarian,Family,New Zealand
4843,22,Male,Medium,Warm,Adventure,Long (8+ days),Villa,Cruise,High,Non-Vegetarian,Family,Brazil
9331,33,Female,Medium,Tropical,Nature,Short (1-3 days),Hotel,Car,Low,Vegetarian,Family,Philippines
5641,43,Female,Low,Cold,Relaxation,Medium (4-7 days),Guesthouse,Car,Moderate,Vegetarian,Couple,Norway
5781,29,Other,High,Tropical,Culture,Short (1-3 days),Airbnb,Car,Moderate,Vegan,Family,New Zealand
8541,54,Female,Medium,Tropical,Adventure,Medium (4-7 days),Airbnb,Flight,Low,Vegetarian,Solo,Mexico
1076,28,Female,Medium,Warm,Culture,Short (1-3 days),Guesthouse,Flight,Low,Non-Vegetarian,Couple,Italy
2958,57,Male,Medium,Cold,Nightlife,Long (8+ days),Villa,Car,High,Non-Vegetarian,Couple,Philippines
6753,37,Other,Medium,Cold,History,Short (1-3 days),Resort,Train,Low,Vegetarian,Family,Norway
8658,48,Female,Medium,Cold,Culture,Medium (4-7 days),Villa,Flight,High,Vegetarian,Solo,France
7273,29,Other,High,Cold,Nature,Medium (4-7 days),Resort,Cruise,High,Non-Vegetarian,Family,Canada
4760,19,Female,Medium,Cold,Nature,Long (8+ days),Villa,Flight,Moderate,Vegan,Family,Singapore
4863,64,Male,Medium,Cold,History,Long (8+ days),Hotel,Car,High,Vegan,Solo,Costa Rica
7026,23,Other,High,Tropical,Relaxation,Short (1-3 days),Villa,Train,Low,Vegetarian,Couple,Maldives
7648,18,Other,High,Tropical,Adventure,Short (1-3 days),Resort,Flight,Low,Vegetarian,Couple,Germany
7162,50,Female,Medium,Cold,History,Short (1-3 days),Guesthouse,Flight,High,Vegan,Solo,Brazil
74,39,Other,High,Warm,History,Long (8+ days),Hotel,Cruise,High,Vegan,Family,USA
4902,61,Female,High,Tropical,Adventure,Medium (4-7 days),Villa,Train,High,Vegetarian,Solo,Iceland
4376,39,Male,Medium,Warm,Nature,Medium (4-7 days),Guesthouse,Car,Moderate,Vegan,Solo,Bali
6699,52,Female,Medium,Tropical,Nature,Medium (4-7 days),Hotel,Car,Low,Vegetarian,Family,Philippines
9806,55,Male,Low,Cold,Relaxation,Short (1-3 days),Resort,Car,High,Vegan,Family,Norway
1102,23,Male,Low,Tropical,Nightlife,Short (1-3 days),Hotel,Cruise,High,Non-Vegetarian,Couple,Indonesia
9538,22,Male,Medium,Tropical,Nightlife,Medium (4-7 days),Airbnb,Cruise,High,Vegan,Couple,Bali
7656,58,Other,Low,Cold,Nature,Long (8+ days),Villa,Car,Moderate,Vegan,Family,Iceland
5236,56,Other,Medium,Tropical,History,Short (1-3 days),Resort,Car,High,Non-Vegetarian,Solo,Spain
5166,33,Other,High,Tropical,History,Medium (4-7 days),Hotel,Train,High,Vegan,Couple,Philippines
119,28,Male,Low,Cold,Nature,Medium (4-7 days),Resort,Car,Low,Vegetarian,Solo,Iceland
2023,37,Other,Medium,Tropical,History,Short (1-3 days),Hotel,Train,Moderate,Vegan,Couple,France
9886,55,Other,High,Cold,History,Long (8+ days),Guesthouse,Train,Low,Non-Vegetarian,Solo,Finland
2639,37,Female,Low,Tropical,Nightlife,Short (1-3 days),Resort,Cruise,Moderate,Vegetarian,Couple,Maldives
2035,43,Other,High,Cold,History,Short (1-3 days),Resort,Car,Moderate,Vegetarian,Family,Norway
2565,65,Other,Medium,Cold,History,Long (8+ days),Villa,Cruise,Moderate,Vegan,Couple,France
8666,53,Other,High,Cold,Nightlife,Medium (4-7 days),Airbnb,Flight,High,Vegan,Solo,Canada
3544,26,Other,High,Cold,History,Short (1-3 days),Airbnb,Cruise,High,Non-Vegetarian,Solo,Switzerland
1220,19,Other,High,Warm,Nightlife,Short (1-3 days),Guesthouse,Flight,High,Vegan,Family,USA
9715,29,Male,Low,Cold,Culture,Long (8+ days),Airbnb,Train,Moderate,Vegan,Couple,Italy
6712,51,Female,Low,Warm,History,Long (8+ days),Guesthouse,Car,Moderate,Non-Vegetarian,Family,Greece
2904,33,Female,Low,Cold,History,Short (1-3 days),Villa,Train,High,Vegetarian,Couple,Vietnam
3027,44,Male,Low,Warm,Nature,Medium (4-7 days),Villa,Cruise,Low,Vegetarian,Solo,Iceland
2511,23,Male,Medium,Tropical,History,Medium (4-7 days),Guesthouse,Flight,Moderate,Non-Vegetarian,Family,Singapore
4202,63,Male,Low,Tropical,Culture,Medium (4-7 days),Airbnb,Flight,Low,Vegetarian,Solo,Vietnam
3208,34,Other,Low,Tropical,Nightlife,Medium (4-7 days),Hotel,Flight,High,Vegetarian,Family,Egypt
4490,54,Other,Low,Warm,Adventure,Medium (4-7 days),Airbnb,Car,High,Vegan,Family,Thailand
2756,35,Other,High,Cold,Adventure,Long (8+ days),Guesthouse,Car,Low,Non-Vegetarian,Solo,Japan
8890,61,Other,High,Tropical,Nightlife,Medium (4-7 days),Villa,Car,Moderate,Vegetarian,Solo,Singapore
178,53,Other,High,Cold,History,Short (1-3 days),Villa,Flight,High,Vegetarian,Family,Egypt
1644,34,Male,Low,Warm,Nightlife,Medium (4-7 days),Hotel,Flight,Low,Vegetarian,Solo,Canada
9293,44,Male,Low,Warm,Adventure,Short (1-3 days),Airbnb,Train,High,Non-Vegetarian,Solo,Thailand
3519,41,Other,Low,Tropical,Nightlife,Medium (4-7 days),Villa,Cruise,High,Vegetarian,Family,Germany
1375,41,Male,Medium,Cold,Culture,Short (1-3 days),Hotel,Train,Moderate,Non-Vegetarian,Couple,France
1721,21,Female,Medium,Warm,Relaxation,Long (8+ days),Guesthouse,Car,High,Non-Vegetarian,Family,Norway
3996,33,Female,Low,Cold,Relaxation,Medium (4-7 days),Guesthouse,Cruise,Low,Vegetarian,Solo,Norway
3689,56,Female,High,Tropical,Nightlife,Long (8+ days),Resort,Car,Low,Non-Vegetarian,Couple,Singapore
2265,63,Other,Low,Cold,Nightlife,Short (1-3 days),Guesthouse,Train,High,Non-Vegetarian,Couple,Germany
88,64,Other,High,Tropical,Adventure,Short (1-3 days),Villa,Flight,Low,Vegetarian,Family,Italy
2849,51,Other,Medium,Warm,Relaxation,Long (8+ days),Villa,Cruise,Low,Vegan,Couple,USA
8688,65,Other,High,Tropical,Nightlife,Medium (4-7 days),Hotel,Cruise,Moderate,Vegetarian,Couple,Singapore
404,57,Male,High,Warm,Relaxation,Medium (4-7 days),Villa,Car,Moderate,Vegan,Solo,Germany
9901,21,Female,Low,Warm,History,Long (8+ days),Hotel,Car,Moderate,Vegan,Couple,Brazil
4078,29,Male,Medium,Cold,Relaxation,Short (1-3 days),Airbnb,Cruise,High,Vegan,Couple,Japan
6836,47,Female,Low,Warm,Adventure,Medium (4-7 days),Guesthouse,Flight,Low,Vegetarian,Solo,Thailand
6538,39,Female,Medium,Cold,Culture,Medium (4-7 days),Guesthouse,Car,Low,Vegetarian,Couple,France
2457,31,Other,Low,Warm,Nature,Medium (4-7 days),Hotel,Cruise,Low,Non-Vegetarian,Family,Thailand
2752,46,Female,High,Tropical,History,Long (8+ days),Hotel,Train,Moderate,Vegetarian,Family,Bali
2215,26,Male,Low,Tropical,Adventure,Medium (4-7 days),Hotel,Cruise,High,Vegan,Solo,Indonesia
1028,36,Other,High,Tropical,History,Medium (4-7 days),Airbnb,Car,Low,Non-Vegetarian,Solo,Australia
9704,57,Other,Low,Warm,History,Long (8+ days),Villa,Cruise,High,Vegan,Couple,Singapore
1422,46,Other,High,Tropical,Adventure,Long (8+ days),Hotel,Flight,High,Vegan,Family,Maldives
2437,35,Other,High,Tropical,Culture,Long (8+ days),Resort,Train,Low,Vegetarian,Solo,New Zealand
4278,47,Female,Medium,Cold,Nightlife,Medium (4-7 days),Guesthouse,Train,High,Non-Vegetarian,Solo,Australia
9610,61,Other,Medium,Cold,Adventure,Medium (4-7 days),Villa,Train,High,Vegetarian,Solo,Canada
1279,18,Male,High,Tropical,Nature,Short (1-3 days),Guesthouse,Flight,Low,Non-Vegetarian,Couple,Costa Rica
6221,49,Female,High,Warm,Culture,Short (1-3 days),Villa,Train,Low,Vegetarian,Solo,Iceland
4908,31,Male,Low,Cold,Nature,Medium (4-7 days),Resort,Flight,High,Vegan,Solo,Iceland
5065,35,Female,Medium,Tropical,Nature,Medium (4-7 days),Hotel,Train,Moderate,Vegan,Family,Costa Rica
1979,63,Other,Medium,Tropical,Relaxation,Medium (4-7 days),Airbnb,Cruise,High,Vegan,Solo,Germany
1062,57,Female,Medium,Tropical,Nature,Medium (4-7 days),Guesthouse,Flight,Moderate,Non-Vegetarian,Couple,Switzerland
5015,62,Other,Low,Warm,Culture,Medium (4-7 days),Hotel,Train,High,Non-Vegetarian,Family,Spain
4536,55,Male,High,Cold,Culture,Long (8+ days),Hotel,Cruise,High,Vegetarian,Solo,Switzerland
6994,56,Female,Medium,Warm,Nature,Short (1-3 days),Airbnb,Flight,High,Vegan,Solo,Spain
9254,22,Male,Medium,Tropical,History,Short (1-3 days),Guesthouse,Car,Moderate,Vegan,Family,Switzerland
1503,56,Female,Low,Warm,Culture,Long (8+ days),Resort,Car,Low,Non-Vegetarian,Couple,Spain
8569,60,Other,Medium,Cold,Relaxation,Short (1-3 days),Hotel,Train,Moderate,Non-Vegetarian,Solo,Costa Rica
9315,53,Male,High,Cold,Adventure,Long (8+ days),Villa,Cruise,High,Non-Vegetarian,Solo,Japan
8837,21,Other,Medium,Cold,Adventure,Short (1-3 days),Villa,Cruise,Low,Vegetarian,Family,Canada
8921,23,Female,Medium,Tropical,Nightlife,Long (8+ days),Resort,Train,High,Vegan,Solo,Bali
4919,58,Other,High,Tropical,Relaxation,Medium (4-7 days),Villa,Flight,Low,Vegan,Solo,Maldives
679,31,Male,Medium,Tropical,History,Long (8+ days),Villa,Train,Low,Vegan,Family,Italy
5077,26,Male,High,Tropical,Nightlife,Medium (4-7 days),Hotel,Train,Moderate,Non-Vegetarian,Solo,Singapore
